fund_code,fund_name
162719,广发道琼斯美国石油开发与生产指数证券投资基金(QDII-LOF)
162907,泰信中证锐联基本面400指数分级证券投资基金
163001,长信医疗保健行业灵活配置混合型证券投资基金(LOF)
163003,长信利鑫债券型证券投资基金(LOF)
163004,长信利鑫分级债券型证券投资基金
163005,长信利众债券型证券投资基金(LOF)
163006,长信利众分级债券型证券投资基金
163007,长信利众债券型证券投资基金(LOF)
163008,长信利鑫债券型证券投资基金(LOF)
163109,申万菱信深证成指分级证券投资基金
163110,申万菱信量化小盘股票型证券投资基金(LOF)
163111,申万菱信中小板指数证券投资基金(LOF)
163112,申万菱信定期开放债券型发起式证券投资基金
163113,申万菱信中证申万证券行业指数分级证券投资基金
163114,申万菱信中证环保产业指数分级证券投资基金
163115,申万菱信中证军工指数分级证券投资基金
163116,申万菱信中证申万电子行业投资指数分级证券投资基金
163117,申万菱信中证申万传媒行业投资指数分级证券投资基金
163118,申万菱信中证申万医药生物指数分级证券投资基金
163119,申万菱信中证申万新兴健康产业主题投资指数证券投资基金(LOF)
163208,诺安油气能源股票证券投资基金(LOF)
163209,诺安中证创业成长指数分级证券投资基金
163210,诺安纯债定期开放债券型证券投资基金
163211,诺安纯债定期开放债券型证券投资基金
163302,摩根士丹利华鑫资源优选混合型证券投资基金(LOF)
163303,摩根士丹利华鑫货币市场基金
163402,兴全趋势投资混合型证券投资基金
163406,兴全合润分级混合型证券投资基金
163407,兴全沪深300指数增强型证券投资基金(LOF)
163409,兴全绿色投资混合型证券投资基金(LOF)
163411,兴全精选混合型证券投资基金
163412,兴全轻资产投资混合型证券投资基金(LOF)
163415,兴全商业模式优选混合型证券投资基金(LOF)
163417,兴全合宜灵活配置混合型证券投资基金
163503,天治核心成长混合型证券投资基金(LOF)
163801,中银中国精选混合型开放式证券投资基金
163802,中银货币市场证券投资基金
163803,中银持续增长混合型证券投资基金
163804,中银收益混合型证券投资基金
163805,中银动态策略混合型证券投资基金
163806,中银稳健增利债券型证券投资基金
163807,中银行业优选灵活配置混合型证券投资基金
163808,中银中证100指数增强型证券投资基金
163809,中银蓝筹精选灵活配置混合型证券投资基金
163810,中银价值精选灵活配置混合型证券投资基金
163811,中银稳健双利债券型证券投资基金
163812,中银稳健双利债券型证券投资基金
163813,中银全球策略证券投资基金(FOF)
163816,中银转债增强债券型证券投资基金
163817,中银转债增强债券型证券投资基金
163818,中银中小盘成长混合型证券投资基金
163819,中银信用增利债券型证券投资基金
163820,中银货币市场证券投资基金
163821,中银沪深300等权重指数证券投资基金(LOF)
163822,中银主题策略混合型证券投资基金
163823,中银稳健策略灵活配置混合型证券投资基金
163824,中银盛利纯债一年定期开放债券型证券投资基金(LOF)
163825,中银互利半年定期开放债券型证券投资基金
163826,中银互利分级债券型证券投资基金
163827,中银产业债一年定期开放债券型证券投资基金
163907,中海惠裕纯债债券型发起式证券投资基金(LOF)
163908,中海惠裕纯债分级债券型发起式证券投资基金
163909,中海惠丰纯债分级债券型证券投资基金
163910,中海惠丰纯债分级债券型证券投资基金
164105,华富强化回报债券型证券投资基金
164205,天弘文化新兴产业股票型证券投资基金
164206,天弘添利债券型证券投资基金(LOF)
164207,天弘添利分级债券型证券投资基金
164208,天弘丰利债券型证券投资基金(LOF)
164209,天弘丰利分级债券型证券投资基金
164210,天弘同利债券型证券投资基金(LOF)
164211,天弘同利分级债券型证券投资基金
164302,新华惠鑫债券型证券投资基金(LOF)
164303,新华惠鑫分级债券型证券投资基金
164304,新华中证环保产业指数分级证券投资基金
164401,前海开源中证健康产业指数分级证券投资基金
164402,前海开源中航军工指数分级证券投资基金
164403,前海开源沪港深农业主题精选灵活配置混合型证券投资基金(LOF)
164508,富兰克林国海中证100指数增强型分级证券投资基金
164509,富兰克林国海恒利债券型证券投资基金(LOF)
164510,富兰克林国海恒利债券型证券投资基金(LOF)
164606,华泰柏瑞信用增利债券型证券投资基金
164701,汇添富黄金及贵金属证券投资基金(LOF)
164702,汇添富季季红定期开放债券型证券投资基金
164703,汇添富纯债债券型证券投资基金(LOF)
164704,汇添富互利分级债券型证券投资基金
164705,汇添富恒生指数分级证券投资基金
164808,工银瑞信四季收益债券型证券投资基金(LOF)
164809,工银瑞信睿智中证500指数分级证券投资基金
164810,工银瑞信纯债定期开放债券型证券投资基金
164811,工银瑞信中证京津冀协同发展主题指数证券投资基金(LOF)
164812,工银瑞信政府债纯债债券型证券投资基金(LOF)
164813,工银瑞信增利分级债券型证券投资基金
164814,工银瑞信双债增强债券型证券投资基金(LOF)
164815,工银瑞信国际原油证券投资基金(LOF)
164818,工银瑞信中证传媒指数分级证券投资基金
164819,工银瑞信中证环保产业指数分级证券投资基金
164820,工银瑞信中证高铁产业指数分级证券投资基金
164821,工银瑞信中证新能源指数分级证券投资基金
164822,工银瑞信政府债纯债债券型证券投资基金(LOF)
164823,工银瑞信深证成份指数证券投资基金(LOF)
164824,工银瑞信印度市场证券投资基金(LOF)
164825,工银瑞信中证京津冀协同发展主题指数证券投资基金(LOF)
164902,交银施罗德信用添利债券证券投资基金(LOF)
164905,交银施罗德国证新能源指数分级证券投资基金
164906,交银施罗德中证海外中国互联网指数型证券投资基金(LOF)
164907,交银施罗德中证互联网金融指数分级证券投资基金
164908,交银施罗德中证环境治理指数型证券投资基金(LOF)
165309,建信沪深300指数证券投资基金(LOF)
165310,建信双利策略主题分级股票型证券投资基金
165311,建信信用增强债券型证券投资基金
165312,建信央视财经50指数分级发起式证券投资基金
165313,建信优势动力混合型证券投资基金(LOF)
165314,建信信用增强债券型证券投资基金
165315,建信中证互联网金融指数分级发起式证券投资基金
165316,建信中证申万有色金属指数分级发起式证券投资基金
165317,建信丰裕多策略灵活配置混合型证券投资基金
165508,信诚深度价值混合型证券投资基金(LOF)
165509,信诚增强收益债券型证券投资基金(LOF)
165510,信诚金砖四国积极配置证券投资基金(LOF)
165511,信诚中证500指数分级证券投资基金
165512,信诚新机遇混合型证券投资基金(LOF)
165513,信诚全球商品主题证券投资基金(LOF)
165515,信诚沪深300指数分级证券投资基金
165516,信诚周期轮动混合型证券投资基金(LOF)
165517,信诚双盈债券型证券投资基金(LOF)
165518,信诚双盈分级债券型证券投资基金
165519,信诚中证800医药指数分级证券投资基金
165520,信诚中证800有色指数分级证券投资基金
165521,信诚中证800金融指数分级证券投资基金
165522,信诚中证TMT产业主题指数分级证券投资基金
165523,信诚中证信息安全指数分级证券投资基金
165524,信诚中证智能家居指数分级证券投资基金
165525,信诚中证基建工程指数型证券投资基金(LOF)
165526,信诚新旺回报灵活配置混合型证券投资基金(LOF)
165527,信诚新旺回报灵活配置混合型证券投资基金(LOF)
165528,信诚鼎利灵活配置混合型证券投资基金(LOF)
165530,中信保诚惠泽18个月定期开放债券型证券投资基金
165531,信诚多策略灵活配置混合型证券投资基金(LOF)
165532,信诚鼎泰多策略灵活配置混合型证券投资基金(LOF)
165705,诺德双翼债券型证券投资基金(LOF)
165706,诺德双翼分级债券型证券投资基金
165707,诺德深证300指数分级证券投资基金
165806,东吴沪深300指数型证券投资基金
165807,东吴鼎利债券型证券投资基金(LOF)
165808,东吴鼎利分级债券型证券投资基金
165809,东吴中证可转换债券指数分级证券投资基金
165810,东吴沪深300指数型证券投资基金
166001,中欧新趋势混合型证券投资基金(LOF)
166002,中欧新蓝筹灵活配置混合型证券投资基金
166003,中欧稳健收益债券型证券投资基金
166004,中欧稳健收益债券型证券投资基金
